year,month,zipcode,avg_hours,count
2025,3,11420,4194.39,66
2025,3,11421,3079.47,23
2025,3,11422,3921.97,45
2025,3,11423,4864.36,31
2025,3,11426,5393.46,52
2025,3,11427,4665.23,27
2025,3,11428,4586.25,38
2025,3,11429,3876.6,65
2025,3,11430,3627.99,90
2025,3,11432,4123.19,67
2025,3,11433,3577.65,56
2025,3,11434,4155.66,102
2025,3,11435,3071.69,61
2025,3,11436,4379.49,33
2025,3,11691,3388.12,68
2025,3,11692,2704.22,28
2025,3,11693,3455.46,14
2025,3,11694,4827.39,7
2025,3,11803,3111.35,1
2025,3,ALL,3836.6,11847
2025,4,10000,2784.57,1
2025,4,10001,3997.91,50
2025,4,10002,4541.08,60
2025,4,10003,3597.17,70
2025,4,10004,3614.54,4
2025,4,10005,5288.16,2
2025,4,10006,7210.91,2
2025,4,10007,4550.75,6
2025,4,10009,3248.97,29
2025,4,10010,3640.32,29
2025,4,10011,3736.58,61
2025,4,10012,3756.62,27
2025,4,10013,3596.31,15
2025,4,10014,4968.18,20
2025,4,10016,3804.95,68
2025,4,10017,3950.77,35
2025,4,10018,3820.0,23
2025,4,10019,4223.12,47
2025,4,10020,5382.71,4
2025,4,10021,3771.34,28
2025,4,10022,3183.44,34
2025,4,10023,4934.75,18
2025,4,10024,4606.43,12
2025,4,10025,3376.67,33
2025,4,10026,4265.2,39
2025,4,10027,4236.43,41
2025,4,10028,3464.97,29
2025,4,10029,4097.98,37
2025,4,10030,3338.52,24
2025,4,10031,4012.15,61
2025,4,10032,4444.38,44
2025,4,10033,3413.36,11
2025,4,10034,3407.97,5
2025,4,10035,4167.46,36
2025,4,10036,4317.96,46
2025,4,10037,4530.31,5
2025,4,10038,4809.89,10
2025,4,10039,3272.53,14
2025,4,10040,3693.47,40
2025,4,10045,2610.28,1
2025,4,10065,4060.52,33
2025,4,10075,3185.84,10
2025,4,10105,2792.76,1
2025,4,10121,4488.11,4
2025,4,10128,3555.05,15
2025,4,10151,3541.69,1
2025,4,10154,3356.62,1
2025,4,10280,3944.2,1
2025,4,10301,5034.92,32
2025,4,10302,5605.34,33
2025,4,10303,5290.72,17
2025,4,10304,6498.54,22
2025,4,10305,5897.18,17
2025,4,10306,6749.75,18
2025,4,10307,6522.27,4
2025,4,10308,5287.69,19
2025,4,10309,5551.06,10
2025,4,10310,5882.93,27
2025,4,10312,5665.97,38
2025,4,10314,5636.43,91
2025,4,10451,3562.93,50
2025,4,10452,3701.34,78
2025,4,10453,3487.77,54
2025,4,10454,4611.34,18
2025,4,10455,3344.75,30
2025,4,10456,3209.76,38
2025,4,10457,3718.71,47
2025,4,10458,3474.79,84
2025,4,10459,3226.18,14
2025,4,10460,3629.03,41
2025,4,10461,4293.54,35
2025,4,10462,3947.53,37
2025,4,10463,3626.96,35
2025,4,10464,2680.88,7
2025,4,10465,5152.41,16
2025,4,10466,3896.24,48
2025,4,10467,4060.89,91
2025,4,10468,3613.11,54
2025,4,10469,4452.77,23
2025,4,10470,4043.78,8
2025,4,10471,3292.33,11
2025,4,10472,4218.39,26
2025,4,10473,3833.71,27
2025,4,10474,3535.13,8
2025,4,10475,3645.83,8
2025,4,11001,4620.81,2
2025,4,11004,5081.63,16
2025,4,11040,7123.69,2
2025,4,11101,4646.53,64
2025,4,11102,4073.03,49
2025,4,11103,4205.8,25
2025,4,11104,4193.12,56
2025,4,11105,3789.14,28
2025,4,11106,4317.86,52
2025,4,11109,3458.95,2
2025,4,11201,4000.93,44
2025,4,11203,4179.32,52
2025,4,11204,5567.38,128
2025,4,11205,4891.68,30
2025,4,11206,3979.01,45
2025,4,11207,3828.88,81
2025,4,11208,4182.8,46
2025,4,11209,5044.89,28
2025,4,11210,5306.24,93
2025,4,11211,4446.62,52
2025,4,11212,3841.98,88
2025,4,11213,4105.03,64
2025,4,11214,5439.22,111
2025,4,11215,4077.81,47
2025,4,11216,3885.81,59
2025,4,11217,4237.42,34
2025,4,11218,5049.33,47
2025,4,11219,5846.33,23
2025,4,11220,5323.96,63
2025,4,11221,4145.08,57
2025,4,11222,3515.57,55
2025,4,11223,5345.33,123
2025,4,11224,4732.77,18
2025,4,11225,4021.61,34
2025,4,11226,4280.15,113
2025,4,11228,5864.32,54
2025,4,11229,5792.33,95
2025,4,11230,5207.3,122
2025,4,11231,4960.0,31
2025,4,11232,3472.43,22
2025,4,11233,3745.43,69
2025,4,11234,5416.01,27
2025,4,11235,4538.42,33
2025,4,11236,3663.88,27
2025,4,11237,3868.24,50
2025,4,11238,3804.1,50
2025,4,11239,3309.57,9
2025,4,11249,3928.53,27
2025,4,11354,5416.21,31
2025,4,11355,4420.27,81
2025,4,11356,4591.82,11
2025,4,11357,6188.63,40
2025,4,11358,5974.59,35
2025,4,11360,4027.06,13
2025,4,11361,5906.19,56
2025,4,11362,5983.43,14
2025,4,11363,5949.64,10
2025,4,11364,4902.83,26
2025,4,11365,5699.53,58
2025,4,11366,4521.67,21
2025,4,11367,5310.46,44
2025,4,11368,4087.36,90
2025,4,11369,3844.18,37
2025,4,11370,3978.74,20
2025,4,11372,3735.33,65
2025,4,11373,4581.22,60
2025,4,11374,3231.18,46
2025,4,11375,4026.11,56
2025,4,11377,3740.6,68
2025,4,11378,4947.76,41
2025,4,11379,5883.11,22
2025,4,11385,4217.74,109
2025,4,11411,5438.81,31
2025,4,11412,5265.35,29
2025,4,11413,5164.17,41
2025,4,11414,5084.56,36
2025,4,11415,4074.9,25
2025,4,11416,5730.04,38
2025,4,11417,4855.91,83
2025,4,11418,4468.47,38
2025,4,11419,4576.44,186
2025,4,11420,4985.09,104
2025,4,11421,5031.18,50
2025,4,11422,5337.2,22
2025,4,11423,4143.98,34
2025,4,11426,6738.75,29
2025,4,11427,5495.77,40
2025,4,11428,4664.18,53
2025,4,11429,4014.59,75
2025,4,11430,4818.91,36
2025,4,11432,4419.57,60
2025,4,11433,4169.86,53
2025,4,11434,5309.93,54
2025,4,11435,3946.4,49
2025,4,11436,6305.47,19
2025,4,11691,3097.49,60
2025,4,11692,3070.69,28
2025,4,11693,2737.3,11
2025,4,11694,3115.77,20
2025,4,ALL,4452.87,7208
2025,5,10000,3805.44,14
2025,5,10001,8740.17,160
2025,5,10002,7895.37,177
2025,5,10003,8237.14,216
2025,5,10004,9103.05,62
2025,5,10005,8826.38,25
2025,5,10006,4147.09,2
2025,5,10007,9413.65,38
2025,5,10009,8561.38,194
2025,5,10010,7463.05,42
2025,5,10011,8109.13,121
2025,5,10012,8396.72,91
2025,5,10013,8463.99,132
2025,5,10014,8929.73,131
2025,5,10016,4852.8,504
2025,5,10017,8478.35,35
2025,5,10018,9175.23,154
2025,5,10019,9101.42,206
2025,5,10020,7154.52,2
2025,5,10021,7738.48,104
2025,5,10022,7664.78,55
2025,5,10023,4002.56,1733
2025,5,10024,8501.49,102
2025,5,10025,6868.3,159
2025,5,10026,8308.19,134
2025,5,10027,8483.3,262
2025,5,10028,8557.82,135
2025,5,10029,7614.41,91
2025,5,10030,8656.19,131
2025,5,10031,8914.61,320
2025,5,10032,8562.76,109
2025,5,10033,7765.16,51
2025,5,10034,9174.31,107
2025,5,10035,8940.51,148
2025,5,10036,8531.27,115
2025,5,10037,7720.89,74
2025,5,10038,8904.31,65
2025,5,10039,8967.84,71
2025,5,10040,7531.66,83
2025,5,10044,3874.25,2
2025,5,10065,6664.28,42
2025,5,10075,8083.95,51
2025,5,10112,5009.74,1
2025,5,10119,9601.93,2
2025,5,10123,9307.75,1
2025,5,10128,7061.14,62
2025,5,10162,8043.74,1
2025,5,10173,8551.53,1
2025,5,10278,5645.43,1
2025,5,10280,3817.15,61
2025,5,10281,3410.89,1
2025,5,10282,3685.25,1
2025,5,10301,8735.73,72
2025,5,10302,7689.99,27
2025,5,10303,8816.38,31
2025,5,10304,7338.45,41
2025,5,10305,7288.57,37
2025,5,10306,8022.71,148
2025,5,10307,8946.27,22
2025,5,10308,8467.17,47
2025,5,10309,8456.86,56
2025,5,10310,8866.78,38
2025,5,10312,8649.45,121
2025,5,10314,7185.23,190
2025,5,10451,7961.45,152
2025,5,10452,5951.11,95
2025,5,10453,5102.05,60
2025,5,10454,8781.48,259
2025,5,10455,7901.88,170
2025,5,10456,4700.23,74
2025,5,10457,5278.47,75
2025,5,10458,6153.9,119
2025,5,10459,5430.3,30
2025,5,10460,5945.4,41
2025,5,10461,8148.52,81
2025,5,10462,6248.2,60
2025,5,10463,8158.2,96
2025,5,10464,9187.04,22
2025,5,10465,8389.61,31
2025,5,10466,6220.63,50
2025,5,10467,5943.47,148
2025,5,10468,5507.88,91
2025,5,10469,7559.52,77
2025,5,10470,6447.16,24
2025,5,10471,5413.18,83
2025,5,10472,6904.4,43
2025,5,10473,7695.98,33
2025,5,10474,9318.13,54
2025,5,10475,6792.01,8
2025,5,11001,9029.22,7
2025,5,11004,7363.92,17
2025,5,11040,6615.24,2
2025,5,11101,8095.94,77
2025,5,11102,9175.98,93
2025,5,11103,9249.88,90
2025,5,11104,6095.72,88
2025,5,11105,8987.51,79
2025,5,11106,9112.97,37
2025,5,11109,9534.54,2
2025,5,11201,8004.36,141
2025,5,11203,7864.81,87
2025,5,11204,8781.53,144
2025,5,11205,6931.36,86
2025,5,11206,7268.13,158
2025,5,11207,6556.69,180
2025,5,11208,7084.18,145
2025,5,11209,7777.54,271
2025,5,11210,8124.82,34
2025,5,11211,7708.14,195
2025,5,11212,8000.88,253
2025,5,11213,6428.44,70
2025,5,11214,8388.1,218
2025,5,11215,8531.84,221
2025,5,11216,8429.59,142
2025,5,11217,8546.61,92
2025,5,11218,8848.38,284
2025,5,11219,7802.12,65
2025,5,11220,8004.4,230
2025,5,11221,7327.05,258
2025,5,11222,8165.25,141
2025,5,11223,8827.23,124
2025,5,11224,6846.16,15
2025,5,11225,8449.92,79
2025,5,11226,7927.08,119
2025,5,11228,7597.11,112
2025,5,11229,8993.14,388
2025,5,11230,8539.84,173
2025,5,11231,8394.98,61
2025,5,11232,7763.64,64
2025,5,11233,7691.91,150
2025,5,11234,7803.02,169
2025,5,11235,9124.98,278
2025,5,11236,8025.39,31
2025,5,11237,6866.67,160
2025,5,11238,6336.83,288
2025,5,11239,6617.17,8
2025,5,11249,7937.87,113
2025,5,11354,7325.92,44
2025,5,11355,5421.69,59
2025,5,11356,6171.13,39
2025,5,11357,8441.47,61
2025,5,11358,8008.75,43
2025,5,11360,8277.11,14
2025,5,11361,8768.36,43
2025,5,11362,8159.41,14
2025,5,11363,9291.85,8
2025,5,11364,8175.88,28
2025,5,11365,7453.87,38
2025,5,11366,6329.13,53
2025,5,11367,6536.38,51
2025,5,11368,6326.75,60
2025,5,11369,7137.1,38
2025,5,11370,8581.27,28
2025,5,11372,8280.93,116
2025,5,11373,6201.5,70
2025,5,11374,8565.0,38
2025,5,11375,8846.26,106
2025,5,11377,7336.52,48
2025,5,11378,8000.33,53
2025,5,11379,8945.63,132
2025,5,11385,8292.92,265
2025,5,11411,8664.94,14
2025,5,11412,8055.64,38
2025,5,11413,8668.25,29
2025,5,11414,4378.2,1136
2025,5,11415,7766.16,25
2025,5,11416,7043.31,16
2025,5,11417,7489.03,36
2025,5,11418,7604.46,72
2025,5,11419,7929.67,157
2025,5,11420,7105.36,119
2025,5,11421,7638.56,36
2025,5,11422,8798.78,24
2025,5,11423,8544.12,29
2025,5,11426,9016.95,26
2025,5,11427,7643.78,32
2025,5,11428,8113.22,13
2025,5,11429,7452.21,22
2025,5,11430,4837.56,44
2025,5,11432,7124.96,59
2025,5,11433,6718.86,36
2025,5,11434,7184.4,38
2025,5,11435,8343.38,65
2025,5,11436,7414.05,16
2025,5,11691,8646.25,22
2025,5,11692,9178.82,4
2025,5,11693,9337.36,8
2025,5,11694,8822.29,41
2025,5,ALL,7285.32,19233
2025,6,10000,5308.63,2
2025,6,10001,6851.74,41
2025,6,10002,6847.42,113
2025,6,10003,6279.13,236
2025,6,10004,5543.47,2
2025,6,10005,5866.2,7
2025,6,10006,6100.38,4
2025,6,10007,6708.01,8
2025,6,10009,6187.4,144
2025,6,10010,6598.99,29
2025,6,10011,6358.41,89
2025,6,10012,6410.91,83
2025,6,10013,6557.68,42
2025,6,10014,6654.64,79
2025,6,10016,6383.84,49
2025,6,10017,5727.87,23
2025,6,10018,6545.99,30
2025,6,10019,6851.56,124
2025,6,10021,5906.71,111
2025,6,10022,6609.65,59
2025,6,10023,6396.29,55
2025,6,10024,6286.2,56
2025,6,10025,6454.38,88
2025,6,10026,6728.84,82
2025,6,10027,6641.18,159
2025,6,10028,6381.12,40
2025,6,10029,5908.72,53
2025,6,10030,5882.01,48
2025,6,10031,6488.38,84
2025,6,10032,6593.13,166
2025,6,10033,6860.48,90
2025,6,10034,5982.56,54
2025,6,10035,5724.2,65
2025,6,10036,6924.97,102
2025,6,10037,5488.32,41
2025,6,10038,6973.45,21
2025,6,10039,6305.24,42
2025,6,10040,6060.09,50
2025,6,10044,5377.09,4
2025,6,10065,6356.93,29
2025,6,10069,8082.3,1
2025,6,10075,6108.46,45
2025,6,10105,6695.04,2
2025,6,10110,4556.47,1
2025,6,10111,3815.57,1
2025,6,10128,5757.05,40
2025,6,10153,4102.81,1
2025,6,10281,8307.96,1
2025,6,10282,6010.29,1
2025,6,10301,7158.03,32
2025,6,10302,8120.32,14
2025,6,10303,7080.3,13
2025,6,10304,7763.82,41
2025,6,10305,7410.81,46
2025,6,10306,6852.77,93
2025,6,10307,7647.75,13
2025,6,10308,7137.41,40
2025,6,10309,7473.23,19
2025,6,10310,6697.37,18
2025,6,10312,7561.87,75
2025,6,10314,7583.52,73
2025,6,10451,5478.95,74
2025,6,10452,6905.97,71
2025,6,10453,5478.8,39
2025,6,10454,5091.02,52
2025,6,10455,5074.4,67
2025,6,10456,5822.17,59
2025,6,10457,5687.48,28
2025,6,10458,5765.91,78
2025,6,10459,5249.99,72
2025,6,10460,5576.76,39
2025,6,10461,6994.48,127
2025,6,10462,6274.52,50
2025,6,10463,7038.32,74
2025,6,10464,7009.53,8
2025,6,10465,6557.89,34
2025,6,10466,5183.26,61
2025,6,10467,6053.26,61
2025,6,10468,5611.42,58
2025,6,10469,6138.94,54
2025,6,10470,5851.48,14
2025,6,10471,6330.63,20
2025,6,10472,5652.53,49
2025,6,10473,6123.36,40
2025,6,10474,5949.58,22
2025,6,10475,4206.59,1
2025,6,11001,7656.89,3
2025,6,11004,7744.92,15
2025,6,11040,7572.75,4
2025,6,11101,6806.15,78
2025,6,11102,6873.77,47
2025,6,11103,6640.65,40
2025,6,11104,7371.28,53
2025,6,11105,6507.42,53
2025,6,11106,6315.42,49
2025,6,11109,6890.59,1
2025,6,11201,6779.11,109
2025,6,11203,6979.73,49
2025,6,11204,6717.05,131
2025,6,11205,6779.54,60
2025,6,11206,6323.97,105
2025,6,11207,7002.42,87
2025,6,11208,6616.2,77
2025,6,11209,6848.01,90
2025,6,11210,6803.7,104
2025,6,11211,6347.62,192
2025,6,11212,8138.44,11
2025,6,11213,6099.28,71
2025,6,11214,7040.25,53
2025,6,11215,6074.29,369
2025,6,11216,6339.2,268
2025,6,11217,6759.67,98
2025,6,11218,5802.41,283
2025,6,11219,6324.41,76
2025,6,11220,6583.77,80
2025,6,11221,6123.08,177
2025,6,11222,6746.05,82
2025,6,11223,6605.29,80
2025,6,11224,6966.83,12
2025,6,11225,6375.55,88
2025,6,11226,6640.61,149
2025,6,11228,6370.38,95
2025,6,11229,6614.55,265
2025,6,11230,6633.22,118
2025,6,11231,6363.89,66
2025,6,11232,6700.15,34
2025,6,11233,6660.69,38
2025,6,11234,7387.74,107
2025,6,11235,7265.87,189
2025,6,11236,7781.21,46
2025,6,11237,6914.2,128
2025,6,11238,5985.93,187
2025,6,11239,9092.39,1
2025,6,11249,6670.94,120
2025,6,11354,6851.43,38
2025,6,11355,6860.39,62
2025,6,11356,7743.78,21
2025,6,11357,7010.99,32
2025,6,11358,7229.49,48
2025,6,11359,6864.28,1
2025,6,11360,6892.18,25
2025,6,11361,6763.36,22
2025,6,11362,7508.23,22
2025,6,11363,6469.92,4
2025,6,11364,6828.63,34
2025,6,11365,6583.58,33
2025,6,11366,6578.36,24
2025,6,11367,6335.01,51
2025,6,11368,7146.77,62
2025,6,11369,6910.11,37
2025,6,11370,6486.12,13
2025,6,11372,6855.1,65
2025,6,11373,6685.72,43
2025,6,11374,6968.15,51
2025,6,11375,6821.83,52
2025,6,11377,6514.87,62
2025,6,11378,7399.33,38
2025,6,11379,6601.28,60
2025,6,11385,6276.77,371
2025,6,11411,7484.89,43
2025,6,11412,7461.54,50
2025,6,11413,7277.38,66
2025,6,11414,6570.95,23
2025,6,11415,6634.63,26
2025,6,11416,6172.46,61
2025,6,11417,5638.89,55
2025,6,11418,6738.54,42
2025,6,11419,6668.58,450
2025,6,11420,6945.51,218
2025,6,11421,6187.16,56
2025,6,11422,7379.58,33
2025,6,11423,7299.23,43
2025,6,11426,6942.85,26
2025,6,11427,7482.29,11
2025,6,11428,7565.27,50
2025,6,11429,6549.54,54
2025,6,11430,4940.23,13
2025,6,11432,7658.2,81
2025,6,11433,7930.72,58
2025,6,11434,7373.06,99
2025,6,11435,7304.01,77
2025,6,11436,7620.17,79
2025,6,11691,7060.42,20
2025,6,11692,6424.33,6
2025,6,11693,6146.33,5
2025,6,11694,6958.97,26
2025,6,ALL,6561.21,12106
2025,7,10001,8240.55,7
2025,7,10002,5995.06,31
2025,7,10003,6213.22,14
2025,7,10006,5309.17,3
2025,7,10007,7742.01,2
2025,7,10009,6003.64,27
2025,7,10010,5271.16,8
2025,7,10011,5846.4,16
2025,7,10012,5834.0,4
2025,7,10013,5843.95,10
2025,7,10014,5997.85,11
2025,7,10016,6154.05,17
2025,7,10017,5135.16,3
2025,7,10018,8853.79,4
2025,7,10019,6247.22,18
2025,7,10021,5671.83,15
2025,7,10022,6442.93,5
2025,7,10023,5145.65,11
2025,7,10024,8116.63,7
2025,7,10025,5506.93,76
2025,7,10026,6253.5,52
2025,7,10027,5605.44,57
2025,7,10028,6621.3,12
2025,7,10029,5545.78,62
2025,7,10030,5349.69,29
2025,7,10031,5688.58,35
2025,7,10032,5481.21,54
2025,7,10033,5440.07,31
2025,7,10034,5546.78,38
2025,7,10035,5840.64,38
2025,7,10036,5665.87,36
2025,7,10037,5409.18,37
2025,7,10038,7773.33,4
2025,7,10039,5673.17,40
2025,7,10040,5389.62,48
2025,7,10044,5276.96,9
2025,7,10065,5716.21,10
2025,7,10075,6774.36,4
2025,7,10128,5432.9,15
2025,7,10301,7146.95,6
2025,7,10302,7519.47,11
2025,7,10303,7329.13,7
2025,7,10304,7619.28,15
2025,7,10305,8645.46,15
2025,7,10306,8376.6,28
2025,7,10307,8648.95,4
2025,7,10308,8647.23,6
2025,7,10309,7612.54,2
2025,7,10310,8758.17,6
2025,7,10312,8138.3,6
2025,7,10314,9292.17,24
2025,7,10451,6402.17,4
2025,7,10452,7466.32,7
2025,7,10453,6683.85,11
2025,7,10454,5491.82,3
2025,7,10455,11487.74,1
2025,7,10456,6269.67,9
2025,7,10457,6603.18,14
2025,7,10458,6988.33,18
2025,7,10460,6247.86,14
2025,7,10461,6502.36,9
2025,7,10462,6878.59,14
2025,7,10463,6114.75,18
2025,7,10464,6007.59,1
2025,7,10465,7112.19,5
2025,7,10466,8180.36,6
2025,7,10467,6764.95,25
2025,7,10468,6106.37,15
2025,7,10471,6336.18,2
2025,7,10472,5920.68,3
2025,7,10473,6884.45,1
2025,7,10474,5617.28,1
2025,7,10475,6804.59,1
2025,7,11001,7737.87,2
2025,7,11004,10030.85,14
2025,7,11101,8008.42,69
2025,7,11102,7422.51,149
2025,7,11103,8444.61,60
2025,7,11104,8086.68,6
2025,7,11105,7783.45,67
2025,7,11106,7284.07,60
2025,7,11201,7835.28,39
2025,7,11203,8882.14,20
2025,7,11204,9155.87,22
2025,7,11205,7658.51,13
2025,7,11206,8924.95,64
2025,7,11207,9078.06,15
2025,7,11208,9530.6,10
2025,7,11209,7871.69,5
2025,7,11210,9234.37,12
2025,7,11211,9395.52,129
2025,7,11212,7579.21,26
2025,7,11213,7912.21,18
2025,7,11214,8813.11,21
2025,7,11215,7262.79,16
2025,7,11216,9254.56,18
2025,7,11217,8520.39,12
2025,7,11218,8602.0,10
2025,7,11219,9342.73,8
2025,7,11220,8469.07,12
2025,7,11221,10403.69,9
2025,7,11222,9345.83,161
2025,7,11223,8250.89,8
2025,7,11224,6461.22,3
2025,7,11225,7442.18,18
2025,7,11226,7808.58,7
2025,7,11228,11148.82,10
2025,7,11229,8300.35,4
2025,7,11230,7386.31,5
2025,7,11231,7661.03,17
2025,7,11232,6813.55,9
2025,7,11233,8271.98,21
2025,7,11234,8139.53,18
2025,7,11235,7787.63,10
2025,7,11236,9582.56,14
2025,7,11237,8748.74,11
2025,7,11238,9104.35,13
2025,7,11249,9069.88,79
2025,7,11354,7041.96,32
2025,7,11355,7181.83,27
2025,7,11356,8037.78,14
2025,7,11357,8490.32,34
2025,7,11358,8247.93,58
2025,7,11360,8602.34,27
2025,7,11361,8214.65,31
2025,7,11362,8395.36,16
2025,7,11363,8852.93,19
2025,7,11364,8271.64,25
2025,7,11365,8434.2,94
2025,7,11366,7838.22,43
2025,7,11367,7987.24,42
2025,7,11368,7692.84,42
2025,7,11369,7992.45,36
2025,7,11370,7817.03,34
2025,7,11372,7254.07,35
2025,7,11373,7373.97,20
2025,7,11374,6845.5,8
2025,7,11375,7802.74,19
2025,7,11377,7968.26,38
2025,7,11378,7650.25,43
2025,7,11379,7622.49,43
2025,7,11385,7933.81,161
2025,7,11411,8848.22,8
2025,7,11412,7998.64,11
2025,7,11413,8550.4,58
2025,7,11414,8292.25,20
2025,7,11415,9058.76,17
2025,7,11416,8696.15,6
2025,7,11417,6363.45,142
2025,7,11418,7796.94,8
2025,7,11419,5686.88,294
2025,7,11420,6563.2,90
2025,7,11421,11396.01,1
2025,7,11422,8360.26,45
2025,7,11423,7750.16,17
2025,7,11426,7761.39,13
2025,7,11427,7954.94,8
2025,7,11428,9629.0,4
2025,7,11429,8549.39,7
2025,7,11430,6171.06,8
2025,7,11432,8505.05,37
2025,7,11433,8883.44,22
2025,7,11434,8538.65,44
2025,7,11435,7930.11,40
2025,7,11436,9548.73,7
2025,7,11691,8411.06,66
2025,7,11692,8292.46,29
2025,7,11693,8112.76,24
2025,7,11694,8319.2,158
2025,7,ALL,7474.78,4651
2025,8,10001,6177.7,8
2025,8,10002,5721.18,25
2025,8,10003,6660.73,10
2025,8,10004,8076.23,2
2025,8,10006,6616.59,1
2025,8,10007,9214.12,2
2025,8,10009,5783.29,25
2025,8,10010,5689.67,5
2025,8,10011,7431.76,5
2025,8,10012,5998.05,10
2025,8,10013,6588.66,17
2025,8,10014,6741.2,3
2025,8,10016,6085.85,17
2025,8,10017,6673.81,3
2025,8,10018,6123.41,3
2025,8,10019,6341.83,25
2025,8,10021,6094.56,6
2025,8,10022,6994.97,5
2025,8,10023,5664.0,8
2025,8,10024,5982.84,13
2025,8,10025,6085.3,39
2025,8,10026,5799.93,41
2025,8,10027,6092.36,37
2025,8,10028,5536.22,11
2025,8,10029,5744.38,36
2025,8,10030,5912.54,41
2025,8,10031,5976.87,41
2025,8,10032,6092.78,65
2025,8,10033,5738.49,47
2025,8,10034,5995.15,31
2025,8,10035,6152.21,31
2025,8,10036,6151.85,28
2025,8,10037,5813.08,32
2025,8,10038,6349.59,2
2025,8,10039,5857.66,37
2025,8,10040,6018.07,57
2025,8,10044,6079.66,1
2025,8,10065,6045.91,8
2025,8,10075,5696.1,3
2025,8,10128,5722.46,5
2025,8,10280,8277.12,1
2025,8,10301,8164.6,4
2025,8,10303,9700.07,4
2025,8,10304,9611.55,24
2025,8,10305,8738.95,13
2025,8,10306,10564.29,23
2025,8,10307,11898.37,9
2025,8,10308,8739.67,8
2025,8,10309,11805.39,12
2025,8,10310,11443.64,19
2025,8,10312,10967.69,16
2025,8,10314,11606.41,21
2025,8,10451,7878.17,4
2025,8,10452,7046.51,8
2025,8,10453,6750.93,9
2025,8,10454,7216.63,2
2025,8,10456,7068.67,13
2025,8,10457,6666.17,7
2025,8,10458,6923.13,18
2025,8,10459,6598.41,5
2025,8,10460,6800.61,10
2025,8,10461,7046.56,5
2025,8,10462,6512.79,5
2025,8,10463,7083.96,16
2025,8,10465,7427.17,4
2025,8,10466,6952.46,7
2025,8,10467,7093.34,15
2025,8,10468,7265.77,13
2025,8,10469,8316.7,9
2025,8,10470,6850.03,3
2025,8,10471,6981.66,7
2025,8,10472,7944.7,7
2025,8,10473,6786.2,6
2025,8,10474,5484.45,1
2025,8,10475,6944.47,1
2025,8,11001,8190.8,2
2025,8,11004,9617.4,8
2025,8,11040,10235.23,2
2025,8,11101,7601.0,7
2025,8,11102,6311.09,3
2025,8,11103,6231.68,4
2025,8,11104,11170.46,6
2025,8,11105,6920.16,6
2025,8,11106,8193.36,3
2025,8,11201,8857.9,7
2025,8,11203,8252.02,7
2025,8,11204,8771.63,6
2025,8,11205,8855.54,7
2025,8,11206,9248.35,18
2025,8,11207,9653.98,13
2025,8,11208,10326.11,17
2025,8,11209,8960.45,18
2025,8,11210,7567.68,5
2025,8,11211,8642.98,8
2025,8,11212,8635.57,15
2025,8,11213,10178.93,3
2025,8,11214,9246.03,12
2025,8,11215,10720.66,5
2025,8,11216,10169.06,6
2025,8,11217,7802.05,8
2025,8,11218,10328.63,14
2025,8,11219,9964.12,20
2025,8,11220,8780.19,21
2025,8,11221,10934.14,15
2025,8,11222,7846.39,15
2025,8,11223,8300.41,16
2025,8,11224,7331.55,1
2025,8,11225,8444.6,4
2025,8,11226,7188.6,11
2025,8,11228,7308.74,9
2025,8,11229,7464.0,8
2025,8,11230,8002.2,12
2025,8,11231,8046.43,2
2025,8,11232,9169.36,8
2025,8,11233,11131.86,3
2025,8,11234,7958.36,25
2025,8,11235,9393.05,8
2025,8,11236,9968.99,16
2025,8,11237,11153.67,3
2025,8,11238,9275.41,10
2025,8,11241,11253.2,1
2025,8,11249,7047.01,3
2025,8,11354,8369.94,5
2025,8,11355,6932.41,8
2025,8,11356,9434.7,4
2025,8,11357,8685.22,15
2025,8,11358,8677.43,32
2025,8,11360,8741.16,2
2025,8,11361,6550.81,4
2025,8,11362,9138.49,3
2025,8,11363,9093.35,1
2025,8,11364,10673.42,1
2025,8,11365,8958.1,4
2025,8,11366,9756.61,10
2025,8,11367,9784.36,2
2025,8,11368,7587.57,6
2025,8,11369,8027.64,10
2025,8,11370,10863.47,5
2025,8,11372,9971.32,13
2025,8,11373,7993.71,9
2025,8,11374,7761.3,3
2025,8,11375,8528.26,15
2025,8,11377,8985.04,8
2025,8,11378,8691.96,4
2025,8,11379,9371.01,14
2025,8,11385,8531.51,28
2025,8,11411,8187.37,10
2025,8,11412,8738.16,10
2025,8,11413,7897.25,9
2025,8,11415,11506.96,6
2025,8,11416,8350.15,8
2025,8,11418,8153.19,4
2025,8,11419,7133.42,23
2025,8,11420,8748.57,7
2025,8,11421,9048.87,3
2025,8,11422,8416.31,4
2025,8,11423,8420.79,11
2025,8,11426,8343.21,10
2025,8,11427,7896.12,4
2025,8,11428,8362.37,5
2025,8,11429,8137.24,11
2025,8,11430,8337.94,6
2025,8,11432,8345.27,14
2025,8,11433,8141.23,9
2025,8,11434,9017.56,9
2025,8,11435,8081.15,12
2025,8,11436,7813.82,8
2025,8,11691,9662.62,5
2025,8,11692,8071.61,2
2025,8,ALL,7622.6,1932
2025,9,10001,9355.07,7
2025,9,10002,6775.28,25
2025,9,10003,6731.92,20
2025,9,10007,6435.06,4
2025,9,10009,6484.29,8
2025,9,10010,7965.68,5
2025,9,10011,6851.18,6
2025,9,10012,7480.52,11
2025,9,10013,6374.99,23
2025,9,10014,6855.76,2
